text,label
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0243298981!,1
MTN MoMo Alert: Cash out of GHS 1247 successful at Marsden-Charlton. New balance: GHS 9507.,0
You have received GHS 647 from +44(0)3069990970. Ref: 253f6258. Balance: GHS 1609.,0
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0242439594!,1
You have received GHS 857 from (028)9018173. Ref: 1fd115a5. Balance: GHS 3686.,0
You have received GHS 847 from (0117) 496 0412. Ref: 1281416a. Balance: GHS 4898.,0
"MTN MoMo Alert: Cash out of GHS 899 successful at Lloyd, Taylor and Pearce. New balance: GHS 8048.",0
URGENT! Wrong transfer of GHS 1961 to your number. Call 0552363778 immediately to return money!,1
Your transfer of GHS 841 to 0117 4960309 was successful. Ref: TXN712868.,0
Your transfer of GHS 1309 to +44191 496 0678 was successful. Ref: TXN654953.,0
MTN MoMo Alert: Cash out of GHS 1922 successful at Haynes-Carter. New balance: GHS 2947.,0
Your transfer of GHS 1633 to (0115)4960269 was successful. Ref: TXN584711.,0
MTN MoMo Alert: Cash out of GHS 1780 successful at Nolan-Williams. New balance: GHS 7396.,0
URGENT! Wrong transfer of GHS 796 to your number. Call 0559954947 immediately to return money!,1
Your transfer of GHS 373 to +44(0)131 496 0695 was successful. Ref: TXN237967.,0
Your transfer of GHS 4856 to +44(0)121 4960121 was successful. Ref: TXN398276.,0
Your transfer of GHS 2884 to 0191 4960068 was successful. Ref: TXN797348.,0
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0247067958!,1
MTN MoMo Alert: Cash out of GHS 1558 successful at Taylor-Summers. New balance: GHS 5142.,0
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0247403961!,1
You have received GHS 147 from 01134960712. Ref: ae84e293. Balance: GHS 2604.,0
Your transfer of GHS 784 to +44(0)1314960847 was successful. Ref: TXN266400.,0
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0243643227!,1
Your transfer of GHS 1628 to +44141 496 0097 was successful. Ref: TXN849201.,0
Your transfer of GHS 799 to (0191) 496 0410 was successful. Ref: TXN706557.,0
MTN MoMo Alert: Cash out of GHS 730 successful at Poole-White. New balance: GHS 7869.,0
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0246447391!,1
Your transfer of GHS 3432 to +44131 496 0193 was successful. Ref: TXN656608.,0
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0241585931!,1
Send back GHS 2432 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
Your transfer of GHS 1444 to 0113 4960629 was successful. Ref: TXN136008.,0
You have received GHS 319 from +4428 9018 0183. Ref: 3cf5f8b8. Balance: GHS 1683.,0
Send back GHS 2085 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
MTN MoMo Alert: Cash out of GHS 406 successful at Griffiths Inc. New balance: GHS 2608.,0
Your transfer of GHS 4778 to +44(0)808 157 0434 was successful. Ref: TXN144299.,0
URGENT! Wrong transfer of GHS 730 to your number. Call 0554053720 immediately to return money!,1
Your transfer of GHS 4973 to +44(0)20 7496 0749 was successful. Ref: TXN770672.,0
"MTN MoMo Alert: Cash out of GHS 1552 successful at Brooks, Burns and Mason. New balance: GHS 8636.",0
Your transfer of GHS 1621 to +44116 496 0567 was successful. Ref: TXN704696.,0
URGENT! Wrong transfer of GHS 2493 to your number. Call 0556622574 immediately to return money!,1
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0249223576!,1
Your transfer of GHS 2346 to (0306)9990685 was successful. Ref: TXN272071.,0
MTN MoMo Alert: Cash out of GHS 1503 successful at Hill-Andrews. New balance: GHS 7084.,0
Send back GHS 2686 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
Your transfer of GHS 1662 to +441414960708 was successful. Ref: TXN176950.,0
"MTN MoMo Alert: Cash out of GHS 1388 successful at Jones, Cox and Rahman. New balance: GHS 7747.",0
MTN MoMo Alert: Cash out of GHS 626 successful at Archer Group. New balance: GHS 478.,0
MTN MoMo Alert: Cash out of GHS 1569 successful at Cooper and Sons. New balance: GHS 9815.,0
MTN MoMo Alert: Cash out of GHS 764 successful at Watson PLC. New balance: GHS 6061.,0
MTN MoMo Alert: Cash out of GHS 223 successful at Evans Group. New balance: GHS 2990.,0
MTN MoMo Alert: Cash out of GHS 1143 successful at Smith PLC. New balance: GHS 3010.,0
MTN MoMo Alert: Cash out of GHS 979 successful at Weston-Miller. New balance: GHS 763.,0
You have received GHS 798 from +44115 496 0290. Ref: 22d47dc6. Balance: GHS 1317.,0
You have received GHS 750 from (0306) 9990990. Ref: 5f33a988. Balance: GHS 2598.,0
You have received GHS 590 from (0161) 496 0240. Ref: f36aa539. Balance: GHS 2072.,0
MTN MoMo Alert: Cash out of GHS 465 successful at Smith-Goodwin. New balance: GHS 6748.,0
You have received GHS 614 from +44(0)3069990063. Ref: 36d5bd48. Balance: GHS 999.,0
You won GHS 70816 prize! Click here to claim: https://mtn-claim.xyz/ref=8aeb17 Confirm PIN now!,1
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0249945633!,1
Send back GHS 941 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
Your transfer of GHS 3624 to 01154960256 was successful. Ref: TXN377657.,0
URGENT! Wrong transfer of GHS 3345 to your number. Call 0554660833 immediately to return money!,1
You have received GHS 186 from 01632 960 000. Ref: 3b7ccddc. Balance: GHS 4876.,0
URGENT! Wrong transfer of GHS 2321 to your number. Call 0556226365 immediately to return money!,1
You have received GHS 279 from +44(0)1632 960094. Ref: 61f47ea3. Balance: GHS 3863.,0
Send back GHS 1704 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
"MTN MoMo Alert: Cash out of GHS 1217 successful at Wells, Green and Kelly. New balance: GHS 962.",0
You have received GHS 259 from 03069990158. Ref: 54d5187f. Balance: GHS 847.,0
MTN MoMo Alert: Cash out of GHS 609 successful at Bishop-Price. New balance: GHS 2625.,0
MTN MoMo Alert: Cash out of GHS 1178 successful at Moran-Harvey. New balance: GHS 6638.,0
You won GHS 67687 prize! Click here to claim: https://mtn-claim.xyz/ref=394295 Confirm PIN now!,1
You won GHS 94374 prize! Click here to claim: https://mtn-claim.xyz/ref=af131a Confirm PIN now!,1
URGENT! Wrong transfer of GHS 2689 to your number. Call 0554258848 immediately to return money!,1
MTN MoMo Alert: Cash out of GHS 758 successful at Byrne-Atkinson. New balance: GHS 4681.,0
You have received GHS 20 from +44(0)1314960297. Ref: 29828e5f. Balance: GHS 3341.,0
You have received GHS 741 from 01614960600. Ref: f7ddb05e. Balance: GHS 825.,0
Send back GHS 1988 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
Send back GHS 1034 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
You have received GHS 95 from +44114 4960909. Ref: fc2b521b. Balance: GHS 2302.,0
Send back GHS 739 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
MTN MoMo Alert: Cash out of GHS 1530 successful at Alexander-Oliver. New balance: GHS 8895.,0
URGENT! Wrong transfer of GHS 2843 to your number. Call 0555189934 immediately to return money!,1
MTN MoMo Alert: Cash out of GHS 225 successful at Coleman-Crawford. New balance: GHS 9627.,0
Your transfer of GHS 4511 to (01632) 960 610 was successful. Ref: TXN911412.,0
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0245513782!,1
Your transfer of GHS 1709 to 0118 496 0439 was successful. Ref: TXN762956.,0
You won GHS 63041 prize! Click here to claim: https://mtn-claim.xyz/ref=9c7233 Confirm PIN now!,1
Your transfer of GHS 1253 to (0114) 496 0130 was successful. Ref: TXN463063.,0
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0247915106!,1
You have received GHS 922 from +44(0)1184960933. Ref: 4f72bd34. Balance: GHS 1556.,0
You have received GHS 466 from 01632960574. Ref: 4874a7fb. Balance: GHS 3190.,0
You have received GHS 318 from 0191 4960339. Ref: 6b66c4a3. Balance: GHS 4795.,0
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0244447976!,1
You have received GHS 577 from +44161 496 0817. Ref: 40c6053e. Balance: GHS 2682.,0
MTN MoMo Alert: Cash out of GHS 404 successful at Lloyd and Sons. New balance: GHS 3010.,0
Your transfer of GHS 1892 to +44(0)1632 960 531 was successful. Ref: TXN786705.,0
MTN MoMo Alert: Cash out of GHS 1259 successful at Gardner-Freeman. New balance: GHS 470.,0
You have received GHS 836 from (0191)4960553. Ref: 3bf84a6a. Balance: GHS 4900.,0
Your transfer of GHS 4514 to +44(0)161 496 0511 was successful. Ref: TXN645579.,0
You won GHS 74025 prize! Click here to claim: https://mtn-claim.xyz/ref=da52f5 Confirm PIN now!,1
You have received GHS 942 from +44289018755. Ref: b25972f5. Balance: GHS 2258.,0
Your transfer of GHS 4097 to 0306 9990304 was successful. Ref: TXN982453.,0
Send back GHS 350 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
You have received GHS 544 from 08081570514. Ref: 28f62e8b. Balance: GHS 4483.,0
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0241502847!,1
You have received GHS 977 from +44191 4960143. Ref: 6b3cd2cb. Balance: GHS 3110.,0
"MTN MoMo Alert: Cash out of GHS 162 successful at Bolton, Kelly and Rahman. New balance: GHS 9969.",0
You have received GHS 569 from 029 2018352. Ref: c483bb65. Balance: GHS 1923.,0
"MTN MoMo Alert: Cash out of GHS 958 successful at Lane, Burgess and Stevens. New balance: GHS 2044.",0
URGENT! Wrong transfer of GHS 4721 to your number. Call 0554662576 immediately to return money!,1
MTN MoMo Alert: Cash out of GHS 1222 successful at Tucker and Sons. New balance: GHS 9758.,0
You have received GHS 370 from 0121 4960523. Ref: 5f767901. Balance: GHS 1804.,0
You have received GHS 11 from 0116 496 0081. Ref: bc873b37. Balance: GHS 3388.,0
Your transfer of GHS 2224 to +44(0)1164960980 was successful. Ref: TXN565333.,0
You have received GHS 861 from (0114)4960525. Ref: 75d630b7. Balance: GHS 1370.,0
You have received GHS 36 from (0808)1570698. Ref: 3552badd. Balance: GHS 3718.,0
Your transfer of GHS 686 to (01632)960042 was successful. Ref: TXN494809.,0
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0243064947!,1
Your transfer of GHS 480 to +44(0)29 2018931 was successful. Ref: TXN369450.,0
Your transfer of GHS 3282 to +44909 879 0276 was successful. Ref: TXN684300.,0
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0247271813!,1
"MTN MoMo Alert: Cash out of GHS 1291 successful at Lloyd, Williams and Adams. New balance: GHS 2067.",0
Your transfer of GHS 4609 to (0117)4960175 was successful. Ref: TXN339381.,0
URGENT! Wrong transfer of GHS 873 to your number. Call 0557959703 immediately to return money!,1
Your transfer of GHS 573 to (0191) 496 0325 was successful. Ref: TXN222637.,0
MTN MoMo Alert: Cash out of GHS 106 successful at Roberts PLC. New balance: GHS 2044.,0
"MTN MoMo Alert: Cash out of GHS 283 successful at Potter, Mitchell and Hicks. New balance: GHS 8622.",0
URGENT! Wrong transfer of GHS 4091 to your number. Call 0553863566 immediately to return money!,1
URGENT! Wrong transfer of GHS 3429 to your number. Call 0558750350 immediately to return money!,1
URGENT! Wrong transfer of GHS 1129 to your number. Call 0552360230 immediately to return money!,1
Your transfer of GHS 4597 to +441632 960804 was successful. Ref: TXN884535.,0
Send back GHS 1603 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
MTN MoMo Alert: Cash out of GHS 51 successful at Harvey Ltd. New balance: GHS 1210.,0
You have received GHS 586 from +44191 4960561. Ref: 772813e2. Balance: GHS 1927.,0
Send back GHS 724 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
You have received GHS 535 from (0191)4960675. Ref: cafcb743. Balance: GHS 2522.,0
Send back GHS 1947 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
You have received GHS 664 from (0116) 4960897. Ref: 2e2a0ad5. Balance: GHS 1366.,0
You have received GHS 137 from (0118)4960617. Ref: 19606574. Balance: GHS 2791.,0
"MTN MoMo Alert: Cash out of GHS 1490 successful at Sullivan, Foster and Thomas. New balance: GHS 5770.",0
"MTN MoMo Alert: Cash out of GHS 1434 successful at Watson, Harper and Giles. New balance: GHS 1359.",0
Your transfer of GHS 498 to +44(0)161 4960733 was successful. Ref: TXN177753.,0
Your transfer of GHS 933 to (028) 9018644 was successful. Ref: TXN510612.,0
MTN MoMo Alert: Cash out of GHS 1491 successful at Hughes PLC. New balance: GHS 111.,0
You have received GHS 339 from 0115 4960556. Ref: 0b947bd8. Balance: GHS 3609.,0
Your transfer of GHS 2333 to +44(0)118 496 0957 was successful. Ref: TXN128102.,0
Send back GHS 2969 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
Your transfer of GHS 3199 to 0808 157 0605 was successful. Ref: TXN601525.,0
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0249423851!,1
MTN MoMo Alert: Cash out of GHS 592 successful at Pollard-Mitchell. New balance: GHS 7563.,0
You won GHS 97555 prize! Click here to claim: https://mtn-claim.xyz/ref=569bd4 Confirm PIN now!,1
URGENT! Wrong transfer of GHS 4597 to your number. Call 0558236354 immediately to return money!,1
Send back GHS 2132 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
Send back GHS 2001 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
You have received GHS 51 from +44(0)1514960483. Ref: f74baa46. Balance: GHS 505.,0
Your transfer of GHS 4985 to +44(0)289018542 was successful. Ref: TXN862291.,0
Your transfer of GHS 167 to 01632960519 was successful. Ref: TXN199314.,0
Your transfer of GHS 1791 to +443069990824 was successful. Ref: TXN698680.,0
Send back GHS 1916 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
You have received GHS 416 from 0117 4960524. Ref: 02ca3851. Balance: GHS 3709.,0
Your transfer of GHS 3796 to +44114 4960835 was successful. Ref: TXN161879.,0
URGENT! Wrong transfer of GHS 1986 to your number. Call 0555770044 immediately to return money!,1
You have received GHS 203 from +44(0)131 496 0899. Ref: 753cef5f. Balance: GHS 4015.,0
MTN MoMo Alert: Cash out of GHS 419 successful at Sanders Ltd. New balance: GHS 7003.,0
Your transfer of GHS 2729 to +44(0)1632 960445 was successful. Ref: TXN916957.,0
URGENT! Wrong transfer of GHS 1064 to your number. Call 0554061911 immediately to return money!,1
"MTN MoMo Alert: Cash out of GHS 57 successful at Faulkner, Andrews and Thompson. New balance: GHS 5814.",0
Send back GHS 2819 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
"MTN MoMo Alert: Cash out of GHS 1899 successful at Franklin, Marshall and Young. New balance: GHS 4928.",0
"MTN MoMo Alert: Cash out of GHS 254 successful at Jackson, Evans and Morgan. New balance: GHS 469.",0
MTN MoMo Alert: Cash out of GHS 1530 successful at Cook-Johnson. New balance: GHS 9386.,0
URGENT! Wrong transfer of GHS 3275 to your number. Call 0554609317 immediately to return money!,1
You have received GHS 598 from +44(0)191 4960630. Ref: 284f1f18. Balance: GHS 2231.,0
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0241204822!,1
MoMo security alert: Unusual activity. Verify your account: https://secure-momo-gh.com/login?pin=required Call 0241157345!,1
URGENT! Wrong transfer of GHS 3668 to your number. Call 0555576914 immediately to return money!,1
You have received GHS 785 from 03069990172. Ref: a8c59f0d. Balance: GHS 4101.,0
Your transfer of GHS 2153 to (0118) 4960781 was successful. Ref: TXN270651.,0
URGENT! Wrong transfer of GHS 3770 to your number. Call 0558168306 immediately to return money!,1
Your transfer of GHS 4982 to +441214960976 was successful. Ref: TXN181745.,0
You have received GHS 107 from +44(0)909 879 0880. Ref: 4f1ae9bc. Balance: GHS 2934.,0
"MTN MoMo Alert: Cash out of GHS 811 successful at Murphy, Jones and Watts. New balance: GHS 2046.",0
Send back GHS 270 sent by mistake. Do not use it! Reply with your PIN to reverse.,1
MTN MoMo Alert: Cash out of GHS 492 successful at Lewis Group. New balance: GHS 2246.,0
